tile_name,split,x_center,y_center,acquisition_date
dop20rgbi_32_396_5620_2_rp_2023_005_010,train,396950,5621550,20230601
dop20rgbi_32_396_5620_2_rp_2023_005_011,train,397050,5621550,20230601
dop20rgbi_32_396_5620_2_rp_2023_005_015,train,397450,5621550,20230601
dop20rgbi_32_396_5620_2_rp_2023_005_016,train,397550,5621550,20230601
dop20rgbi_32_396_5620_2_rp_2023_005_017,train,397650,5621550,20230601
dop20rgbi_32_396_5620_2_rp_2023_005_018,train,397750,5621550,20230601
dop20rgbi_32_396_5620_2_rp_2023_005_019,train,397850,5621550,20230601
dop20rgbi_32_396_5620_2_rp_2023_005_020,train,397950,5621550,20230601
dop20rgbi_32_396_5620_2_rp_2023_006_001,train,396050,5621450,20230601
dop20rgbi_32_396_5620_2_rp_2023_006_002,train,396150,5621450,20230601
dop20rgbi_32_396_5620_2_rp_2023_006_004,train,396350,5621450,20230601
dop20rgbi_32_396_5620_2_rp_2023_006_007,train,396650,5621450,20230601
dop20rgbi_32_396_5620_2_rp_2023_006_008,train,396750,5621450,20230601
dop20rgbi_32_396_5620_2_rp_2023_006_009,train,396850,5621450,20230601
dop20rgbi_32_396_5620_2_rp_2023_006_012,train,397150,5621450,20230601
dop20rgbi_32_396_5620_2_rp_2023_006_015,train,397450,5621450,20230601
dop20rgbi_32_396_5620_2_rp_2023_006_016,train,397550,5621450,20230601
dop20rgbi_32_396_5620_2_rp_2023_006_017,train,397650,5621450,20230601
dop20rgbi_32_396_5620_2_rp_2023_006_018,train,397750,5621450,20230601
dop20rgbi_32_396_5620_2_rp_2023_006_019,train,397850,5621450,20230601
dop20rgbi_32_396_5620_2_rp_2023_006_020,train,397950,5621450,20230601
dop20rgbi_32_396_5620_2_rp_2023_007_001,train,396050,5621350,20230601
dop20rgbi_32_396_5620_2_rp_2023_007_002,train,396150,5621350,20230601
dop20rgbi_32_396_5620_2_rp_2023_007_003,train,396250,5621350,20230601
dop20rgbi_32_396_5620_2_rp_2023_007_004,train,396350,5621350,20230601
dop20rgbi_32_396_5620_2_rp_2023_007_005,train,396450,5621350,20230601
dop20rgbi_32_396_5620_2_rp_2023_007_006,train,396550,5621350,20230601
dop20rgbi_32_396_5620_2_rp_2023_007_007,train,396650,5621350,20230601
dop20rgbi_32_396_5620_2_rp_2023_007_008,train,396750,5621350,20230601
dop20rgbi_32_396_5620_2_rp_2023_007_009,train,396850,5621350,20230601
dop20rgbi_32_396_5620_2_rp_2023_007_010,train,396950,5621350,20230601
dop20rgbi_32_396_5620_2_rp_2023_007_011,train,397050,5621350,20230601
dop20rgbi_32_396_5620_2_rp_2023_007_014,train,397350,5621350,20230601
dop20rgbi_32_396_5620_2_rp_2023_007_015,train,397450,5621350,20230601
dop20rgbi_32_396_5620_2_rp_2023_007_016,train,397550,5621350,20230601
dop20rgbi_32_396_5620_2_rp_2023_007_017,train,397650,5621350,20230601
dop20rgbi_32_396_5620_2_rp_2023_007_018,train,397750,5621350,20230601
dop20rgbi_32_396_5620_2_rp_2023_007_019,train,397850,5621350,20230601
dop20rgbi_32_396_5620_2_rp_2023_008_001,train,396050,5621250,20230601
dop20rgbi_32_396_5620_2_rp_2023_008_003,train,396250,5621250,20230601
dop20rgbi_32_396_5620_2_rp_2023_008_004,train,396350,5621250,20230601
dop20rgbi_32_396_5620_2_rp_2023_008_005,train,396450,5621250,20230601
dop20rgbi_32_396_5620_2_rp_2023_008_006,train,396550,5621250,20230601
dop20rgbi_32_396_5620_2_rp_2023_008_007,train,396650,5621250,20230601
dop20rgbi_32_396_5620_2_rp_2023_008_008,train,396750,5621250,20230601
dop20rgbi_32_396_5620_2_rp_2023_008_009,train,396850,5621250,20230601
dop20rgbi_32_396_5620_2_rp_2023_008_010,train,396950,5621250,20230601
dop20rgbi_32_396_5620_2_rp_2023_008_011,train,397050,5621250,20230601
dop20rgbi_32_396_5620_2_rp_2023_008_012,train,397150,5621250,20230601
dop20rgbi_32_396_5620_2_rp_2023_008_013,train,397250,5621250,20230601
dop20rgbi_32_396_5620_2_rp_2023_008_014,train,397350,5621250,20230601
dop20rgbi_32_396_5620_2_rp_2023_008_015,train,397450,5621250,20230601
dop20rgbi_32_396_5620_2_rp_2023_008_016,train,397550,5621250,20230601
dop20rgbi_32_396_5620_2_rp_2023_008_017,train,397650,5621250,20230601
dop20rgbi_32_396_5620_2_rp_2023_008_018,train,397750,5621250,20230601
dop20rgbi_32_396_5620_2_rp_2023_008_019,train,397850,5621250,20230601
dop20rgbi_32_396_5620_2_rp_2023_008_020,train,397950,5621250,20230601
dop20rgbi_32_396_5620_2_rp_2023_009_001,train,396050,5621150,20230601
dop20rgbi_32_396_5620_2_rp_2023_009_002,train,396150,5621150,20230601
dop20rgbi_32_396_5620_2_rp_2023_009_005,train,396450,5621150,20230601
dop20rgbi_32_396_5620_2_rp_2023_009_006,train,396550,5621150,20230601
dop20rgbi_32_396_5620_2_rp_2023_009_007,train,396650,5621150,20230601
dop20rgbi_32_396_5620_2_rp_2023_009_011,train,397050,5621150,20230601
dop20rgbi_32_396_5620_2_rp_2023_009_012,train,397150,5621150,20230601
dop20rgbi_32_396_5620_2_rp_2023_009_013,train,397250,5621150,20230601
dop20rgbi_32_396_5620_2_rp_2023_009_017,train,397650,5621150,20230601
dop20rgbi_32_396_5620_2_rp_2023_009_018,train,397750,5621150,20230601
dop20rgbi_32_396_5620_2_rp_2023_009_019,train,397850,5621150,20230601
dop20rgbi_32_396_5620_2_rp_2023_009_020,train,397950,5621150,20230601
dop20rgbi_32_396_5620_2_rp_2023_010_001,train,396050,5621050,20230601
dop20rgbi_32_396_5620_2_rp_2023_010_002,train,396150,5621050,20230601
dop20rgbi_32_396_5620_2_rp_2023_010_005,train,396450,5621050,20230601
dop20rgbi_32_396_5620_2_rp_2023_010_007,train,396650,5621050,20230601
dop20rgbi_32_396_5620_2_rp_2023_010_008,train,396750,5621050,20230601
dop20rgbi_32_396_5620_2_rp_2023_010_011,train,397050,5621050,20230601
dop20rgbi_32_396_5620_2_rp_2023_010_012,train,397150,5621050,20230601
dop20rgbi_32_396_5620_2_rp_2023_010_013,train,397250,5621050,20230601
dop20rgbi_32_396_5620_2_rp_2023_010_014,train,397350,5621050,20230601
dop20rgbi_32_396_5620_2_rp_2023_010_017,train,397650,5621050,20230601
dop20rgbi_32_396_5620_2_rp_2023_010_018,train,397750,5621050,20230601
dop20rgbi_32_396_5620_2_rp_2023_010_019,train,397850,5621050,20230601
dop20rgbi_32_396_5620_2_rp_2023_011_001,train,396050,5620950,20230601
dop20rgbi_32_396_5620_2_rp_2023_011_002,train,396150,5620950,20230601
dop20rgbi_32_396_5620_2_rp_2023_011_003,train,396250,5620950,20230601
dop20rgbi_32_396_5620_2_rp_2023_011_004,train,396350,5620950,20230601
dop20rgbi_32_396_5620_2_rp_2023_011_007,train,396650,5620950,20230601
dop20rgbi_32_396_5620_2_rp_2023_011_008,train,396750,5620950,20230601
dop20rgbi_32_396_5620_2_rp_2023_011_009,train,396850,5620950,20230601
dop20rgbi_32_396_5620_2_rp_2023_011_010,train,396950,5620950,20230601
dop20rgbi_32_396_5620_2_rp_2023_011_011,train,397050,5620950,20230601
dop20rgbi_32_396_5620_2_rp_2023_011_012,train,397150,5620950,20230601
dop20rgbi_32_396_5620_2_rp_2023_011_013,train,397250,5620950,20230601
dop20rgbi_32_396_5620_2_rp_2023_011_017,train,397650,5620950,20230601
dop20rgbi_32_396_5620_2_rp_2023_011_018,train,397750,5620950,20230601
dop20rgbi_32_396_5620_2_rp_2023_012_001,train,396050,5620850,20230601
dop20rgbi_32_396_5620_2_rp_2023_012_002,train,396150,5620850,20230601
dop20rgbi_32_396_5620_2_rp_2023_012_003,train,396250,5620850,20230601
dop20rgbi_32_396_5620_2_rp_2023_012_004,train,396350,5620850,20230601
dop20rgbi_32_396_5620_2_rp_2023_012_005,train,396450,5620850,20230601
dop20rgbi_32_396_5620_2_rp_2023_012_008,train,396750,5620850,20230601
dop20rgbi_32_396_5620_2_rp_2023_012_009,train,396850,5620850,20230601
dop20rgbi_32_396_5620_2_rp_2023_012_010,train,396950,5620850,20230601
dop20rgbi_32_396_5620_2_rp_2023_012_011,train,397050,5620850,20230601
dop20rgbi_32_396_5620_2_rp_2023_012_012,train,397150,5620850,20230601
dop20rgbi_32_396_5620_2_rp_2023_012_013,train,397250,5620850,20230601
dop20rgbi_32_396_5620_2_rp_2023_012_014,train,397350,5620850,20230601
dop20rgbi_32_396_5620_2_rp_2023_012_015,train,397450,5620850,20230601
dop20rgbi_32_396_5620_2_rp_2023_012_016,train,397550,5620850,20230601
dop20rgbi_32_396_5620_2_rp_2023_012_017,train,397650,5620850,20230601
dop20rgbi_32_396_5620_2_rp_2023_012_018,train,397750,5620850,20230601
dop20rgbi_32_396_5620_2_rp_2023_013_001,train,396050,5620750,20230601
dop20rgbi_32_396_5620_2_rp_2023_013_002,train,396150,5620750,20230601
dop20rgbi_32_396_5620_2_rp_2023_013_003,train,396250,5620750,20230601
dop20rgbi_32_396_5620_2_rp_2023_013_004,train,396350,5620750,20230601
dop20rgbi_32_396_5620_2_rp_2023_013_005,train,396450,5620750,20230601
dop20rgbi_32_396_5620_2_rp_2023_013_010,train,396950,5620750,20230601
dop20rgbi_32_396_5620_2_rp_2023_013_011,train,397050,5620750,20230601
dop20rgbi_32_396_5620_2_rp_2023_013_012,train,397150,5620750,20230601
dop20rgbi_32_396_5620_2_rp_2023_013_013,train,397250,5620750,20230601
dop20rgbi_32_396_5620_2_rp_2023_013_014,train,397350,5620750,20230601
dop20rgbi_32_396_5620_2_rp_2023_013_015,train,397450,5620750,20230601
dop20rgbi_32_396_5620_2_rp_2023_013_016,train,397550,5620750,20230601
dop20rgbi_32_396_5620_2_rp_2023_013_017,train,397650,5620750,20230601
dop20rgbi_32_396_5620_2_rp_2023_013_018,train,397750,5620750,20230601
dop20rgbi_32_396_5620_2_rp_2023_014_002,train,396150,5620650,20230601
dop20rgbi_32_396_5620_2_rp_2023_014_003,train,396250,5620650,20230601
dop20rgbi_32_396_5620_2_rp_2023_014_004,train,396350,5620650,20230601
dop20rgbi_32_396_5620_2_rp_2023_014_005,train,396450,5620650,20230601
dop20rgbi_32_396_5620_2_rp_2023_014_007,train,396650,5620650,20230601
dop20rgbi_32_396_5620_2_rp_2023_014_008,train,396750,5620650,20230601
dop20rgbi_32_396_5620_2_rp_2023_014_010,train,396950,5620650,20230601
dop20rgbi_32_396_5620_2_rp_2023_014_011,train,397050,5620650,20230601
dop20rgbi_32_396_5620_2_rp_2023_014_012,train,397150,5620650,20230601
dop20rgbi_32_396_5620_2_rp_2023_014_013,train,397250,5620650,20230601
dop20rgbi_32_396_5620_2_rp_2023_014_014,train,397350,5620650,20230601
dop20rgbi_32_396_5620_2_rp_2023_014_015,train,397450,5620650,20230601
dop20rgbi_32_396_5620_2_rp_2023_014_017,train,397650,5620650,20230601
dop20rgbi_32_396_5620_2_rp_2023_014_018,train,397750,5620650,20230601
dop20rgbi_32_396_5620_2_rp_2023_015_007,train,396650,5620550,20230601
dop20rgbi_32_396_5620_2_rp_2023_015_008,train,396750,5620550,20230601
dop20rgbi_32_396_5620_2_rp_2023_015_009,train,396850,5620550,20230601
dop20rgbi_32_396_5620_2_rp_2023_015_010,train,396950,5620550,20230601
dop20rgbi_32_396_5620_2_rp_2023_015_011,train,397050,5620550,20230601
dop20rgbi_32_396_5620_2_rp_2023_015_012,train,397150,5620550,20230601
dop20rgbi_32_396_5620_2_rp_2023_015_015,train,397450,5620550,20230601
dop20rgbi_32_396_5620_2_rp_2023_015_018,train,397750,5620550,20230601
dop20rgbi_32_396_5620_2_rp_2023_016_007,train,396650,5620450,20230601
dop20rgbi_32_396_5620_2_rp_2023_016_008,train,396750,5620450,20230601
dop20rgbi_32_396_5620_2_rp_2023_016_009,train,396850,5620450,20230601
dop20rgbi_32_396_5620_2_rp_2023_016_010,train,396950,5620450,20230601
dop20rgbi_32_396_5620_2_rp_2023_016_011,train,397050,5620450,20230601
dop20rgbi_32_396_5620_2_rp_2023_016_012,train,397150,5620450,20230601
dop20rgbi_32_396_5620_2_rp_2023_016_016,train,397550,5620450,20230601
dop20rgbi_32_396_5620_2_rp_2023_016_017,train,397650,5620450,20230601
dop20rgbi_32_396_5620_2_rp_2023_016_018,train,397750,5620450,20230601
dop20rgbi_32_396_5620_2_rp_2023_017_007,train,396650,5620350,20230601
dop20rgbi_32_396_5620_2_rp_2023_017_009,train,396850,5620350,20230601
dop20rgbi_32_396_5620_2_rp_2023_017_010,train,396950,5620350,20230601
dop20rgbi_32_396_5620_2_rp_2023_017_012,train,397150,5620350,20230601
dop20rgbi_32_396_5620_2_rp_2023_017_013,train,397250,5620350,20230601
dop20rgbi_32_396_5620_2_rp_2023_017_014,train,397350,5620350,20230601
dop20rgbi_32_396_5620_2_rp_2023_017_015,train,397450,5620350,20230601
dop20rgbi_32_396_5620_2_rp_2023_017_016,train,397550,5620350,20230601
dop20rgbi_32_396_5620_2_rp_2023_017_017,train,397650,5620350,20230601
dop20rgbi_32_396_5620_2_rp_2023_017_018,train,397750,5620350,20230601
dop20rgbi_32_396_5620_2_rp_2023_018_013,train,397250,5620250,20230601
dop20rgbi_32_396_5620_2_rp_2023_019_014,train,397350,5620150,20230601
dop20rgbi_32_396_5620_2_rp_2023_019_020,train,397950,5620150,20230601
dop20rgbi_32_396_5620_2_rp_2023_020_013,train,397250,5620050,20230601
dop20rgbi_32_396_5620_2_rp_2023_020_014,train,397350,5620050,20230601
dop20rgbi_32_396_5620_2_rp_2023_020_015,train,397450,5620050,20230601
dop20rgbi_32_396_5620_2_rp_2023_020_016,train,397550,5620050,20230601
dop20rgbi_32_396_5620_2_rp_2023_020_017,train,397650,5620050,20230601
dop20rgbi_32_396_5620_2_rp_2023_020_020,train,397950,5620050,20230601
dop20rgbi_32_398_5452_2_rp_2023_001_004,train,398350,5453950,20230625
dop20rgbi_32_398_5456_2_rp_2023_017_005,train,398450,5456350,20230625
dop20rgbi_32_398_5456_2_rp_2023_018_005,train,398450,5456250,20230625
dop20rgbi_32_398_5494_2_rp_2022_013_002,train,398150,5494750,20220618
dop20rgbi_32_398_5494_2_rp_2022_013_003,train,398250,5494750,20220618
dop20rgbi_32_398_5494_2_rp_2022_013_004,train,398350,5494750,20220618
dop20rgbi_32_398_5536_2_rp_2022_005_003,train,398250,5537550,20220614
dop20rgbi_32_398_5536_2_rp_2022_005_004,train,398350,5537550,20220614
dop20rgbi_32_398_5554_2_rp_2023_003_005,test,398450,5555750,20230605
dop20rgbi_32_398_5554_2_rp_2023_004_005,test,398450,5555650,20230605
dop20rgbi_32_398_5554_2_rp_2023_011_001,test,398050,5554950,20230605
dop20rgbi_32_398_5554_2_rp_2023_011_002,test,398150,5554950,20230605
dop20rgbi_32_398_5554_2_rp_2023_011_003,test,398250,5554950,20230605
dop20rgbi_32_398_5554_2_rp_2023_011_009,test,398850,5554950,20230605
dop20rgbi_32_398_5554_2_rp_2023_012_002,test,398150,5554850,20230605
dop20rgbi_32_398_5554_2_rp_2023_012_003,test,398250,5554850,20230605
dop20rgbi_32_398_5554_2_rp_2023_012_004,test,398350,5554850,20230605
dop20rgbi_32_398_5554_2_rp_2023_012_009,test,398850,5554850,20230605
dop20rgbi_32_398_5554_2_rp_2023_013_004,test,398350,5554750,20230605
dop20rgbi_32_398_5556_2_rp_2023_001_011,test,399050,5557950,20230605
dop20rgbi_32_398_5556_2_rp_2023_001_012,test,399150,5557950,20230605
dop20rgbi_32_398_5556_2_rp_2023_001_013,test,399250,5557950,20230605
dop20rgbi_32_398_5556_2_rp_2023_001_014,test,399350,5557950,20230605
dop20rgbi_32_398_5556_2_rp_2023_001_015,test,399450,5557950,20230605
dop20rgbi_32_398_5556_2_rp_2023_001_016,test,399550,5557950,20230605
dop20rgbi_32_398_5556_2_rp_2023_002_014,test,399350,5557850,20230605
dop20rgbi_32_398_5556_2_rp_2023_002_015,test,399450,5557850,20230605
dop20rgbi_32_398_5556_2_rp_2023_002_016,test,399550,5557850,20230605
dop20rgbi_32_398_5558_2_rp_2023_005_020,validation,399950,5559550,20230605
dop20rgbi_32_398_5558_2_rp_2023_006_019,test,399850,5559450,20230605
dop20rgbi_32_398_5558_2_rp_2023_006_020,test,399950,5559450,20230605
dop20rgbi_32_398_5558_2_rp_2023_019_011,test,399050,5558150,20230605
dop20rgbi_32_398_5558_2_rp_2023_019_012,test,399150,5558150,20230605
dop20rgbi_32_398_5558_2_rp_2023_019_015,test,399450,5558150,20230605
dop20rgbi_32_398_5558_2_rp_2023_020_012,test,399150,5558050,20230605
dop20rgbi_32_398_5558_2_rp_2023_020_015,test,399450,5558050,20230605
dop20rgbi_32_398_5558_2_rp_2023_020_016,test,399550,5558050,20230605
dop20rgbi_32_398_5568_2_rp_2023_007_013,train,399250,5569350,20230604
dop20rgbi_32_398_5568_2_rp_2023_007_014,train,399350,5569350,20230604
dop20rgbi_32_398_5572_2_rp_2023_017_014,train,399350,5572350,20230604
dop20rgbi_32_398_5572_2_rp_2023_018_014,train,399350,5572250,20230604
dop20rgbi_32_398_5574_2_rp_2023_018_010,train,398950,5574250,20230604
dop20rgbi_32_398_5574_2_rp_2023_019_010,train,398950,5574150,20230604
dop20rgbi_32_398_5574_2_rp_2023_020_010,train,398950,5574050,20230604
dop20rgbi_32_398_5590_2_rp_2023_001_013,train,399250,5591950,20230604
dop20rgbi_32_398_5590_2_rp_2023_002_013,train,399250,5591850,20230604
dop20rgbi_32_398_5590_2_rp_2023_002_014,train,399350,5591850,20230604
dop20rgbi_32_398_5590_2_rp_2023_004_013,train,399250,5591650,20230604
dop20rgbi_32_398_5590_2_rp_2023_004_014,train,399350,5591650,20230604
dop20rgbi_32_398_5590_2_rp_2023_006_018,train,399750,5591450,20230604
dop20rgbi_32_398_5590_2_rp_2023_007_017,train,399650,5591350,20230604
dop20rgbi_32_398_5590_2_rp_2023_007_018,train,399750,5591350,20230604
dop20rgbi_32_398_5590_2_rp_2023_007_019,train,399850,5591350,20230604
dop20rgbi_32_398_5590_2_rp_2023_008_017,train,399650,5591250,20230604
dop20rgbi_32_398_5590_2_rp_2023_008_019,train,399850,5591250,20230604
dop20rgbi_32_398_5590_2_rp_2023_010_014,train,399350,5591050,20230604
dop20rgbi_32_398_5590_2_rp_2023_010_015,train,399450,5591050,20230604
dop20rgbi_32_398_5590_2_rp_2023_011_013,train,399250,5590950,20230604
dop20rgbi_32_398_5590_2_rp_2023_011_014,train,399350,5590950,20230604
dop20rgbi_32_398_5590_2_rp_2023_011_015,train,399450,5590950,20230604
dop20rgbi_32_398_5590_2_rp_2023_012_013,train,399250,5590850,20230604
dop20rgbi_32_398_5590_2_rp_2023_012_014,train,399350,5590850,20230604
dop20rgbi_32_398_5590_2_rp_2023_012_016,train,399550,5590850,20230604
dop20rgbi_32_398_5592_2_rp_2023_007_017,train,399650,5593350,20230604
dop20rgbi_32_398_5592_2_rp_2023_007_018,train,399750,5593350,20230604
dop20rgbi_32_398_5592_2_rp_2023_008_017,train,399650,5593250,20230604
dop20rgbi_32_398_5592_2_rp_2023_008_018,train,399750,5593250,20230604
dop20rgbi_32_398_5592_2_rp_2023_011_016,train,399550,5592950,20230604
dop20rgbi_32_398_5592_2_rp_2023_011_017,train,399650,5592950,20230604
dop20rgbi_32_398_5592_2_rp_2023_012_017,train,399650,5592850,20230604
dop20rgbi_32_398_5598_2_rp_2023_001_016,train,399550,5599950,20230604
dop20rgbi_32_398_5598_2_rp_2023_001_017,train,399650,5599950,20230604
dop20rgbi_32_398_5598_2_rp_2023_001_018,train,399750,5599950,20230604
dop20rgbi_32_398_5598_2_rp_2023_002_015,train,399450,5599850,20230604
dop20rgbi_32_398_5598_2_rp_2023_002_016,train,399550,5599850,20230604
dop20rgbi_32_398_5598_2_rp_2023_002_017,train,399650,5599850,20230604
dop20rgbi_32_398_5598_2_rp_2023_002_018,train,399750,5599850,20230604
dop20rgbi_32_398_5598_2_rp_2023_003_015,train,399450,5599750,20230604
dop20rgbi_32_398_5598_2_rp_2023_003_016,train,399550,5599750,20230604
dop20rgbi_32_398_5598_2_rp_2023_003_017,train,399650,5599750,20230604
dop20rgbi_32_398_5598_2_rp_2023_003_018,train,399750,5599750,20230604
dop20rgbi_32_398_5598_2_rp_2023_004_015,train,399450,5599650,20230604
dop20rgbi_32_398_5598_2_rp_2023_004_016,train,399550,5599650,20230604
dop20rgbi_32_398_5598_2_rp_2023_007_012,train,399150,5599350,20230604
dop20rgbi_32_398_5598_2_rp_2023_008_011,train,399050,5599250,20230604
dop20rgbi_32_398_5598_2_rp_2023_008_012,train,399150,5599250,20230604
dop20rgbi_32_398_5598_2_rp_2023_009_011,train,399050,5599150,20230604
dop20rgbi_32_398_5598_2_rp_2023_009_012,train,399150,5599150,20230604
dop20rgbi_32_398_5598_2_rp_2023_010_011,train,399050,5599050,20230604
dop20rgbi_32_398_5598_2_rp_2023_010_012,train,399150,5599050,20230604
dop20rgbi_32_398_5600_2_rp_2023_019_017,train,399650,5600150,20230601
dop20rgbi_32_398_5600_2_rp_2023_019_018,train,399750,5600150,20230601
dop20rgbi_32_398_5600_2_rp_2023_020_016,train,399550,5600050,20230601
dop20rgbi_32_398_5600_2_rp_2023_020_017,train,399650,5600050,20230601
dop20rgbi_32_398_5600_2_rp_2023_020_018,train,399750,5600050,20230601
dop20rgbi_32_398_5602_2_rp_2023_012_009,train,398850,5602850,20230601
dop20rgbi_32_398_5606_2_rp_2023_001_001,train,398050,5607950,20230601
dop20rgbi_32_398_5606_2_rp_2023_001_002,train,398150,5607950,20230601
dop20rgbi_32_398_5606_2_rp_2023_001_003,train,398250,5607950,20230601
dop20rgbi_32_398_5606_2_rp_2023_001_004,train,398350,5607950,20230601
dop20rgbi_32_398_5606_2_rp_2023_002_001,train,398050,5607850,20230601
dop20rgbi_32_398_5606_2_rp_2023_002_002,train,398150,5607850,20230601
dop20rgbi_32_398_5606_2_rp_2023_002_003,train,398250,5607850,20230601
dop20rgbi_32_398_5606_2_rp_2023_002_004,train,398350,5607850,20230601
dop20rgbi_32_398_5606_2_rp_2023_011_015,train,399450,5606950,20230601
dop20rgbi_32_398_5606_2_rp_2023_011_016,train,399550,5606950,20230601
dop20rgbi_32_398_5606_2_rp_2023_011_017,train,399650,5606950,20230601
dop20rgbi_32_398_5606_2_rp_2023_011_018,train,399750,5606950,20230601
dop20rgbi_32_398_5606_2_rp_2023_011_019,train,399850,5606950,20230601
dop20rgbi_32_398_5606_2_rp_2023_011_020,train,399950,5606950,20230601
dop20rgbi_32_398_5606_2_rp_2023_012_017,train,399650,5606850,20230601
dop20rgbi_32_398_5606_2_rp_2023_012_018,train,399750,5606850,20230601
